Name,DefIndex,QualInt,Trade,Craft,PriceIndex,Currency,Value,Last_Update,Difference
Honcho's Headgear,391.0,14,Tradable,Craftable,0,keys,61.0,1416765233.0,663.985
Hong Kong Cone,30177.0,5,Tradable,Craftable,10,keys,370.0,1447834978.0,680.0
Hong Kong Cone,30177.0,5,Tradable,Craftable,11,keys,201.0,1403273425.0,1729.605
Hong Kong Cone,30177.0,5,Tradable,Craftable,13,keys,2090.0,1409616389.0,15434.65
Hong Kong Cone,30177.0,5,Tradable,Craftable,15,keys,165.0,1443835949.0,481.65
Hong Kong Cone,30177.0,5,Tradable,Craftable,16,keys,180.0,1447428267.0,938.975
Hong Kong Cone,30177.0,5,Tradable,Craftable,17,keys,1000.0,1436868484.0,15770.0
Hong Kong Cone,30177.0,5,Tradable,Craftable,18,keys,175.0,1448731224.0,-1119.6
Hong Kong Cone,30177.0,5,Tradable,Craftable,19,keys,275.0,1444747105.0,4415.125
Hong Kong Cone,30177.0,5,Tradable,Craftable,29,keys,90.0,1454121163.0,-92.475
Hong Kong Cone,30177.0,5,Tradable,Craftable,30,keys,68.0,1446218091.0,362.475
Hong Kong Cone,30177.0,5,Tradable,Craftable,31,keys,40.0,1448727989.0,-121.29
Hong Kong Cone,30177.0,5,Tradable,Craftable,32,keys,50.0,1443791954.0,32.11
Hong Kong Cone,30177.0,5,Tradable,Craftable,33,keys,53.0,1450258597.0,-114.66
Hong Kong Cone,30177.0,5,Tradable,Craftable,34,keys,40.0,1443754537.0,-40.1375
Hong Kong Cone,30177.0,5,Tradable,Craftable,35,keys,76.0,1420768010.0,228.16775
Hong Kong Cone,30177.0,5,Tradable,Craftable,36,keys,48.0,1443749834.0,48.165
Hong Kong Cone,30177.0,5,Tradable,Craftable,43,keys,450.0,1449984827.0,8599.5
Hong Kong Cone,30177.0,5,Tradable,Craftable,46,keys,1000.0,1432609944.0,19000.0
Hong Kong Cone,30177.0,5,Tradable,Craftable,47,keys,510.0,1436884462.0,-1025.05
Hong Kong Cone,30177.0,5,Tradable,Craftable,56,keys,80.0,1448341698.0,-177.27
Hong Kong Cone,30177.0,5,Tradable,Craftable,57,keys,57.0,1449699916.0,-85.995
Hong Kong Cone,30177.0,5,Tradable,Craftable,58,keys,64.0,1444444403.0,32.11
Hong Kong Cone,30177.0,5,Tradable,Craftable,59,keys,47.0,1446687327.0,16.11
Hong Kong Cone,30177.0,5,Tradable,Craftable,6,keys,75.0,1450293554.0,-95.55
Hong Kong Cone,30177.0,5,Tradable,Craftable,60,keys,54.0,1446704860.0,-241.65
Hong Kong Cone,30177.0,5,Tradable,Craftable,61,keys,85.0,1440825791.0,72.0
Hong Kong Cone,30177.0,5,Tradable,Craftable,62,keys,120.0,1439268821.0,552.0
Hong Kong Cone,30177.0,5,Tradable,Craftable,64,keys,300.0,1439995799.0,-200.0
Hong Kong Cone,30177.0,5,Tradable,Craftable,7,keys,130.0,1446308834.0,40.275
Hong Kong Cone,30177.0,5,Tradable,Craftable,76,keys,250.0,1430876012.0,-4123.77
Hong Kong Cone,30177.0,5,Tradable,Craftable,77,keys,275.0,1442078641.0,160.0
Hong Kong Cone,30177.0,5,Tradable,Craftable,78,keys,680.0,1452806279.0,2711.725
Hong Kong Cone,30177.0,5,Tradable,Craftable,79,keys,360.0,1442016584.0,1728.0
Hong Kong Cone,30177.0,5,Tradable,Craftable,81,keys,630.0,1445835705.0,-1329.075
Hong Kong Cone,30177.0,5,Tradable,Craftable,83,keys,180.0,1435082533.0,3620.45
Hong Kong Cone,30177.0,5,Tradable,Craftable,84,keys,165.0,1451887899.0,-393.6375
Hong Kong Cone,30177.0,5,Tradable,Craftable,85,keys,220.0,1446687497.0,3544.2
Hong Kong Cone,30177.0,5,Tradable,Craftable,87,keys,170.0,1447227588.0,-322.2
Hong Kong Cone,30177.0,5,Tradable,Craftable,88,keys,105.0,1447000948.0,-120.825
Hong Kong Cone,30177.0,5,Tradable,Craftable,89,keys,250.0,1445544069.0,4013.75
Hong Kong Cone,30177.0,5,Tradable,Craftable,9,keys,360.0,1453391842.0,1224.65
Hong Kong Cone,30177.0,5,Tradable,Craftable,90,keys,230.0,1451890659.0,-87.475
Hong Kong Cone,30177.0,6,Tradable,Craftable,0,metal,9.66,1454178736.0,0.83
Hood of Sorrows,30723.0,6,Tradable,Craftable,0,keys,2.0,1453438484.0,-12.2465
Hooded Haunter,30498.0,6,Tradable,Craftable,0,metal,1.44,1427850570.0,0.11
Hooded Haunter,30498.0,13,Tradable,Craftable,0,keys,3.0,1446860502.0,12.0825
Horace,30469.0,1,Tradable,Craftable,0,keys,5.5,1452706231.0,-8.7475
Hornblower,30129.0,6,Tradable,Craftable,0,metal,5.33,1453601888.0,-0.165
Horned Honcho,30275.0,6,Tradable,Craftable,0,metal,8.0,1427018055.0,-6.0
Horned Honcho,30275.0,13,Tradable,Craftable,0,metal,3.0,1435591492.0,1.67
Horrific Head of Hare,30211.0,6,Tradable,Craftable,0,keys,1.0,1441564006.0,6.0
Horrific Head of Hare,30211.0,13,Tradable,Craftable,0,metal,8.0,1451844965.0,-0.83
Horrific Headsplitter,291.0,5,Tradable,Craftable,10,keys,200.0,1448034332.0,-1530.0
Horrific Headsplitter,291.0,5,Tradable,Craftable,11,keys,154.0,1449939950.0,-496.86
Horrific Headsplitter,291.0,5,Tradable,Craftable,13,keys,1120.0,1438035983.0,18293.2
Horrific Headsplitter,291.0,5,Tradable,Craftable,14,keys,630.0,1440539702.0,10080.0
Horrific Headsplitter,291.0,5,Tradable,Craftable,16,keys,185.0,1449462263.0,-1758.12
Horrific Headsplitter,291.0,5,Tradable,Craftable,17,keys,900.0,1451891013.0,1189.66
Horrific Headsplitter,291.0,5,Tradable,Craftable,18,keys,95.0,1438362977.0,1633.85
Horrific Headsplitter,291.0,5,Tradable,Craftable,29,keys,65.0,1442939263.0,-305.045
Horrific Headsplitter,291.0,5,Tradable,Craftable,30,keys,30.0,1447691177.0,-221.0
Horrific Headsplitter,291.0,5,Tradable,Craftable,31,keys,23.0,1451791198.0,-61.2325
Horrific Headsplitter,291.0,5,Tradable,Craftable,32,keys,31.0,1419808956.0,0.0
Horrific Headsplitter,291.0,5,Tradable,Craftable,33,keys,23.0,1434495592.0,-552.595
Horrific Headsplitter,291.0,5,Tradable,Craftable,34,keys,30.0,1451791195.0,-17.495
Horrific Headsplitter,291.0,5,Tradable,Craftable,35,keys,44.0,1391703491.0,-20.5127118644
Horrific Headsplitter,291.0,5,Tradable,Craftable,36,keys,28.0,1442640067.0,-56.1925
Horrific Headsplitter,291.0,5,Tradable,Craftable,56,keys,35.0,1433133802.0,-513.0
Horrific Headsplitter,291.0,5,Tradable,Craftable,57,keys,43.0,1444711166.0,-160.55
Horrific Headsplitter,291.0,5,Tradable,Craftable,58,keys,58.0,1433134340.0,-475.0
Horrific Headsplitter,291.0,5,Tradable,Craftable,59,keys,20.0,1448414035.0,-46.65
Horrific Headsplitter,291.0,5,Tradable,Craftable,60,keys,20.0,1431095711.0,-282.45
Horrific Headsplitter,291.0,5,Tradable,Craftable,61,keys,40.0,1446893524.0,-193.32
Horrific Headsplitter,291.0,5,Tradable,Craftable,62,keys,49.0,1452801585.0,-96.2225
Horrific Headsplitter,291.0,5,Tradable,Craftable,64,keys,180.0,1440983682.0,736.0
Horrific Headsplitter,291.0,5,Tradable,Craftable,69,keys,400.0,1443732211.0,1605.5
Horrific Headsplitter,291.0,5,Tradable,Craftable,73,keys,302.0,1398099983.0,-246.636
Horrific Headsplitter,291.0,5,Tradable,Craftable,76,keys,456.0,1409246956.0,3718.3475
Horrific Headsplitter,291.0,5,Tradable,Craftable,77,keys,406.0,1413408071.0,3656.25
Horrific Headsplitter,291.0,5,Tradable,Craftable,80,keys,180.0,1441402372.0,-456.0
Horrific Headsplitter,291.0,5,Tradable,Craftable,83,keys,125.0,1435087334.0,2381.875
Horrific Headsplitter,291.0,5,Tradable,Craftable,84,keys,120.0,1451891995.0,-17.495
Horrific Headsplitter,291.0,5,Tradable,Craftable,85,keys,160.0,1450903417.0,2799.2
Horrific Headsplitter,291.0,5,Tradable,Craftable,87,keys,135.0,1435082401.0,685.98
Horrific Headsplitter,291.0,5,Tradable,Craftable,88,keys,108.0,1449593562.0,-248.43
Horrific Headsplitter,291.0,5,Tradable,Craftable,89,keys,240.0,1424354654.0,3679.2
Horrific Headsplitter,291.0,5,Tradable,Craftable,9,keys,300.0,1424476214.0,367.92
Horrific Headsplitter,291.0,5,Tradable,Craftable,90,keys,180.0,1452109978.0,-437.375
Horrific Headsplitter,291.0,6,Tradable,Craftable,0,metal,1.44,1452095356.0,0.11
Horrific Headsplitter,291.0,6,Tradable,Non-Craftable,0,metal,1.0,1441721822.0,0.055
Horrific Headsplitter,291.0,14,Tradable,Craftable,0,keys,81.0,1403461928.0,-69.915625
Horseless Headless Horsemann's Head,278.0,6,Non-Tradable,Craftable,0,metal,0.22,1449669879.0,0.11
Horseless Headless Horsemann's Head,278.0,6,Tradable,Craftable,0,keys,10.0,1428813267.0,50.0
Horseless Headless Horsemann's Head,278.0,11,Tradable,Craftable,0,keys,14.0,1425521397.0,232.776
Horseless Headless Horsemann's Headtaker,266.0,5,Non-Tradable,Craftable,0,keys,1.0,1446872513.0,16.0
Horseless Headless Horsemann's Headtaker,266.0,5,Tradable,Craftable,0,keys,3.0,1450584141.0,-5.2485
Horsemann's Hand-Me-Down,30243.0,6,Tradable,Craftable,0,keys,1.0,1447159935.0,8.11
Horsemann's Hand-Me-Down,30243.0,13,Tradable,Craftable,0,keys,1.0,1449795116.0,-9.555
Hot Dogger,614.0,5,Tradable,Craftable,10,keys,40.0,1448821591.0,-218.5
Hot Dogger,614.0,5,Tradable,Craftable,11,keys,12.0,1427043127.0,-101.725869565
Hot Dogger,614.0,5,Tradable,Craftable,12,keys,17.0,1438790876.0,-55.79
Hot Dogger,614.0,5,Tradable,Craftable,13,usd,332.01,1378680431.0,247.059
Hot Dogger,614.0,5,Tradable,Craftable,14,keys,45.0,1444230514.0,56.1925
Hot Dogger,614.0,5,Tradable,Craftable,15,keys,20.0,1440546210.0,0.0
Hot Dogger,614.0,5,Tradable,Craftable,16,usd,53.9,1344700965.0,0.0
Hot Dogger,614.0,5,Tradable,Craftable,17,keys,59.0,1444362190.0,-96.33
Hot Dogger,614.0,5,Tradable,Craftable,18,keys,25.0,1410987747.0,-1.58453061224
Hot Dogger,614.0,5,Tradable,Craftable,19,usd,95.18,1383214087.0,13.932
Hot Dogger,614.0,5,Tradable,Craftable,29,keys,16.0,1410022631.0,-36.421875
Hot Dogger,614.0,5,Tradable,Craftable,30,keys,13.0,1445979836.0,-24.165
Hot Dogger,614.0,5,Tradable,Craftable,31,keys,10.0,1450824330.0,-26.2425
Hot Dogger,614.0,5,Tradable,Craftable,32,keys,12.0,1448168772.0,-36.0
Hot Dogger,614.0,5,Tradable,Craftable,33,keys,12.0,1443792008.0,-48.165
Hot Dogger,614.0,5,Tradable,Craftable,34,keys,13.0,1408143272.0,-3.7475
Hot Dogger,614.0,5,Tradable,Craftable,35,keys,12.0,1436793689.0,-119.120434783
Hot Dogger,614.0,5,Tradable,Craftable,36,keys,12.0,1421688081.0,-59.985
Hot Dogger,614.0,5,Tradable,Craftable,37,keys,17.0,1451362107.0,-223.825
Hot Dogger,614.0,5,Tradable,Craftable,38,keys,40.0,1444362297.0,144.495
Hot Dogger,614.0,5,Tradable,Craftable,39,keys,26.0,1454014022.0,-318.13
Hot Dogger,614.0,5,Tradable,Craftable,44,keys,57.0,1422474716.0,-294.834
Hot Dogger,614.0,5,Tradable,Craftable,46,keys,54.0,1440825661.0,56.0
Hot Dogger,614.0,5,Tradable,Craftable,47,usd,62.14,1384757367.0,0.0
Hot Dogger,614.0,5,Tradable,Craftable,56,keys,12.0,1437844161.0,-47.31
Hot Dogger,614.0,5,Tradable,Craftable,57,keys,14.0,1435087480.0,-209.605
Hot Dogger,614.0,5,Tradable,Craftable,58,keys,14.0,1433697985.0,-400.155
Hot Dogger,614.0,5,Tradable,Craftable,59,keys,12.0,1448561143.0,-55.98
Hot Dogger,614.0,5,Tradable,Craftable,6,keys,12.0,1448560827.0,0.0
Hot Dogger,614.0,5,Tradable,Craftable,60,keys,14.0,1421676916.0,-13.33
Hot Dogger,614.0,5,Tradable,Craftable,61,keys,18.0,1422683838.0,-27.62175
Hot Dogger,614.0,5,Tradable,Craftable,62,keys,25.0,1439012537.0,-96.0
Hot Dogger,614.0,5,Tradable,Craftable,63,keys,27.0,1443835749.0,433.485
Hot Dogger,614.0,5,Tradable,Craftable,64,keys,22.0,1423233865.0,-18.8875
Hot Dogger,614.0,5,Tradable,Craftable,67,usd,83.12,1371304684.0,0.0
Hot Dogger,614.0,5,Tradable,Craftable,68,usd,47.02,1374712749.0,0.0
Hot Dogger,614.0,5,Tradable,Craftable,7,keys,20.0,1441326140.0,-40.0
Hot Dogger,614.0,5,Tradable,Craftable,70,keys,55.0,1448073726.0,-9.0
Hot Dogger,614.0,5,Tradable,Craftable,72,usd,137.09,1371845349.0,0.0
Hot Dogger,614.0,5,Tradable,Craftable,75,keys,53.0,1446673646.0,128.88
Hot Dogger,614.0,5,Tradable,Craftable,79,keys,31.0,1419831605.0,-260.865
Hot Dogger,614.0,5,Tradable,Craftable,8,keys,17.0,1449035097.0,-66.5
Hot Dogger,614.0,5,Tradable,Craftable,81,keys,55.0,1442238765.0,880.0
Hot Dogger,614.0,5,Tradable,Craftable,85,keys,29.0,1422405548.0,425.964
Hot Dogger,614.0,5,Tradable,Craftable,86,keys,22.0,1437918679.0,-252.32
Hot Dogger,614.0,5,Tradable,Craftable,87,keys,29.0,1422752869.0,481.975
Hot Dogger,614.0,5,Tradable,Craftable,88,keys,20.0,1427862471.0,380.0
Hot Dogger,614.0,5,Tradable,Craftable,89,keys,45.0,1423491643.0,698.8375
Hot Dogger,614.0,5,Tradable,Craftable,9,keys,25.0,1431952708.0,-186.75
Hot Dogger,614.0,6,Tradable,Craftable,0,metal,1.66,1450461747.0,-0.05
Hot Dogger,614.0,6,Tradable,Non-Craftable,0,metal,2.0,1437104480.0,-0.33
Hot Heels,30754.0,6,Tradable,Craftable,0,metal,5.0,1453679894.0,-0.83
Hot Heels,30754.0,11,Tradable,Craftable,0,keys,1.0,1451773990.0,17.495
Hotrod,148.0,3,Tradable,Craftable,0,metal,9.0,1430190243.0,0.23
Hotrod,148.0,5,Tradable,Craftable,10,keys,41.0,1446657399.0,16.11
Hotrod,148.0,5,Tradable,Craftable,11,keys,18.0,1443792017.0,-40.1375
Hotrod,148.0,5,Tradable,Craftable,12,usd,36.92,1375337910.0,37.989
Hotrod,148.0,5,Tradable,Craftable,13,keys,108.0,1438022689.0,-739.53
Hotrod,148.0,5,Tradable,Craftable,14,keys,95.0,1452804288.0,61.2325
Hotrod,148.0,5,Tradable,Craftable,15,keys,32.0,1441517116.0,-8.0
Hotrod,148.0,5,Tradable,Craftable,16,keys,27.0,1416169171.0,-31.66175
Hotrod,148.0,5,Tradable,Craftable,17,keys,45.0,1452723062.0,-8.7475
Hotrod,148.0,5,Tradable,Craftable,18,keys,16.0,1434722744.0,-54.3291666667
Hotrod,148.0,5,Tradable,Craftable,19,keys,32.0,1446657620.0,-22.68
Hotrod,148.0,5,Tradable,Craftable,29,keys,12.0,1449071513.0,0.0
Hotrod,148.0,5,Tradable,Craftable,30,keys,19.0,1408805361.0,7.01575
Hotrod,148.0,5,Tradable,Craftable,31,keys,15.0,1442620103.0,-48.165
Hotrod,148.0,5,Tradable,Craftable,32,keys,12.0,1431523346.0,-112.98
Hotrod,148.0,5,Tradable,Craftable,33,keys,14.0,1441720547.0,-16.0
Hotrod,148.0,5,Tradable,Craftable,34,usd,28.41,1383023335.0,-19.804
Hotrod,148.0,5,Tradable,Craftable,35,keys,15.0,1441034204.0,-120.0
Hotrod,148.0,5,Tradable,Craftable,36,keys,16.0,1431953508.0,-117.416666667
Hotrod,148.0,5,Tradable,Craftable,37,usd,76.26,1380066410.0,-40.267
Hotrod,148.0,5,Tradable,Craftable,38,keys,96.0,1446703358.0,-549.0
Hotrod,148.0,5,Tradable,Craftable,39,keys,26.0,1441253697.0,-16.0
Hotrod,148.0,5,Tradable,Craftable,40,usd,158.4,1342667490.0,0.0
Hotrod,148.0,5,Tradable,Craftable,43,keys,60.0,1425906923.0,0.0
Hotrod,148.0,5,Tradable,Craftable,44,keys,38.0,1434704821.0,-142.9125
Hotrod,148.0,5,Tradable,Craftable,46,keys,82.0,1452804403.0,1434.59
Hotrod,148.0,5,Tradable,Craftable,47,keys,60.0,1430308993.0,171.0
Hotrod,148.0,5,Tradable,Craftable,56,keys,24.0,1439310674.0,-184.0
Hotrod,148.0,5,Tradable,Craftable,57,keys,10.0,1428363588.0,-77.1
Hotrod,148.0,5,Tradable,Craftable,58,keys,16.0,1432520048.0,-332.5
Hotrod,148.0,5,Tradable,Craftable,59,keys,14.0,1421257722.0,197.475
Hotrod,148.0,5,Tradable,Craftable,6,keys,14.0,1431523249.0,-67.7166666667
Hotrod,148.0,5,Tradable,Craftable,60,keys,15.0,1415285696.0,-61.929
Hotrod,148.0,5,Tradable,Craftable,61,keys,18.0,1433876975.0,28.5825
Hotrod,148.0,5,Tradable,Craftable,62,keys,25.0,1449200871.0,-47.5
Hotrod,148.0,5,Tradable,Craftable,64,keys,50.0,1446740581.0,-96.66
Hotrod,148.0,5,Tradable,Craftable,65,keys,20.0,1402689579.0,206.3223125
Hotrod,148.0,5,Tradable,Craftable,69,keys,96.0,1428518981.0,-389.3
Hotrod,148.0,5,Tradable,Craftable,7,keys,20.0,1436823880.0,7.885
Hotrod,148.0,5,Tradable,Craftable,70,keys,24.0,1429069427.0,451.92
Hotrod,148.0,5,Tradable,Craftable,72,keys,90.0,1441363565.0,-622.64
Hotrod,148.0,5,Tradable,Craftable,75,keys,65.0,1431387003.0,1223.95
Hotrod,148.0,5,Tradable,Craftable,76,keys,85.0,1450903181.0,-87.475
Hotrod,148.0,5,Tradable,Craftable,78,keys,54.0,1451385242.0,944.73
Hotrod,148.0,5,Tradable,Craftable,8,keys,30.0,1432783281.0,-313.5
Hotrod,148.0,5,Tradable,Craftable,85,keys,52.0,1422859281.0,771.16
Hotrod,148.0,5,Tradable,Craftable,89,keys,45.0,1447519559.0,-57.155
Hotrod,148.0,5,Tradable,Craftable,9,keys,27.0,1444494321.0,-168.5775
Hotrod,148.0,5,Tradable,Craftable,90,keys,45.0,1442936066.0,-96.33
Hotrod,148.0,6,Tradable,Craftable,0,metal,2.0,1429295669.0,0.34
Hotrod,148.0,6,Tradable,Non-Craftable,0,metal,1.33,1442935487.0,-0.055
Hottie's Hoodie,377.0,5,Tradable,Craftable,10,keys,55.0,1431487731.0,-235.375
Hottie's Hoodie,377.0,5,Tradable,Craftable,11,keys,26.0,1409855609.0,6.44203571429
Hottie's Hoodie,377.0,5,Tradable,Craftable,12,usd,39.6,1342101806.0,0.0
Hottie's Hoodie,377.0,5,Tradable,Craftable,13,keys,99.0,1425101027.0,252.174
Hottie's Hoodie,377.0,5,Tradable,Craftable,14,usd,198.0,1341596513.0,0.0
Hottie's Hoodie,377.0,5,Tradable,Craftable,15,keys,22.0,1445106043.0,-176.605
Hottie's Hoodie,377.0,5,Tradable,Craftable,16,keys,32.0,1443105908.0,-328.545
Hottie's Hoodie,377.0,5,Tradable,Craftable,17,keys,58.0,1438650557.0,175.34
Hottie's Hoodie,377.0,5,Tradable,Craftable,18,keys,25.0,1449645678.0,95.55
Hottie's Hoodie,377.0,5,Tradable,Craftable,19,keys,53.0,1452893301.0,52.485
Hottie's Hoodie,377.0,5,Tradable,Craftable,29,keys,21.0,1438575832.0,-119.55
Hottie's Hoodie,377.0,5,Tradable,Craftable,30,keys,18.0,1448650460.0,-102.63
Hottie's Hoodie,377.0,5,Tradable,Craftable,31,keys,10.0,1433626191.0,-57.165
Hottie's Hoodie,377.0,5,Tradable,Craftable,32,keys,10.0,1431387042.0,-103.565
Hottie's Hoodie,377.0,5,Tradable,Craftable,33,keys,22.0,1441485379.0,-16.0
Hottie's Hoodie,377.0,5,Tradable,Craftable,34,keys,14.0,1445751537.0,-16.11
Hottie's Hoodie,377.0,5,Tradable,Craftable,35,keys,14.0,1441402760.0,-16.0
Hottie's Hoodie,377.0,5,Tradable,Craftable,36,keys,11.0,1450362398.0,-57.33
Hottie's Hoodie,377.0,5,Tradable,Craftable,37,keys,40.0,1445399026.0,-88.3025
Hottie's Hoodie,377.0,5,Tradable,Craftable,38,keys,100.0,1450721139.0,-1212.38
Hottie's Hoodie,377.0,5,Tradable,Craftable,39,keys,32.0,1401491150.0,4.4575255102
Hottie's Hoodie,377.0,5,Tradable,Craftable,40,keys,28.0,1418746271.0,-205.727272727
Hottie's Hoodie,377.0,5,Tradable,Craftable,43,keys,68.0,1445043906.0,-280.9625
Hottie's Hoodie,377.0,5,Tradable,Craftable,45,keys,84.0,1449486882.0,-1117.935
Hottie's Hoodie,377.0,5,Tradable,Craftable,47,keys,83.0,1402907372.0,-96.2566517857
Hottie's Hoodie,377.0,5,Tradable,Craftable,56,keys,14.0,1429722019.0,-201.96
Hottie's Hoodie,377.0,5,Tradable,Craftable,57,keys,15.0,1438111873.0,-102.505
Hottie's Hoodie,377.0,5,Tradable,Craftable,58,keys,25.0,1431272199.0,-28.245
Hottie's Hoodie,377.0,5,Tradable,Craftable,59,keys,14.0,1433608148.0,-28.5825
Hottie's Hoodie,377.0,5,Tradable,Craftable,6,keys,30.0,1430262683.0,-51.0
Hottie's Hoodie,377.0,5,Tradable,Craftable,60,keys,14.0,1432990482.0,-85.5
Hottie's Hoodie,377.0,5,Tradable,Craftable,61,keys,27.0,1452555140.0,0.0
Hottie's Hoodie,377.0,5,Tradable,Craftable,62,keys,19.0,1419554746.0,-146.593125
Hottie's Hoodie,377.0,5,Tradable,Craftable,66,keys,26.0,1404147331.0,-20.840625
Hottie's Hoodie,377.0,5,Tradable,Craftable,67,keys,32.0,1434237641.0,-406.281666667
Hottie's Hoodie,377.0,5,Tradable,Craftable,69,keys,77.0,1435259409.0,-476.375
Hottie's Hoodie,377.0,5,Tradable,Craftable,7,keys,20.0,1436889129.0,39.425
Hottie's Hoodie,377.0,5,Tradable,Craftable,70,keys,50.0,1417888213.0,717.822
Hottie's Hoodie,377.0,5,Tradable,Craftable,71,usd,199.45,1381885568.0,-101.34
Hottie's Hoodie,377.0,5,Tradable,Craftable,76,keys,67.0,1449561244.0,-0.23
Hottie's Hoodie,377.0,5,Tradable,Craftable,77,keys,55.0,1421036877.0,725.3915
Hottie's Hoodie,377.0,5,Tradable,Craftable,78,keys,72.0,1412897604.0,638.242
Hottie's Hoodie,377.0,5,Tradable,Craftable,8,keys,38.0,1433825179.0,-226.368333333
Hottie's Hoodie,377.0,5,Tradable,Craftable,82,keys,43.0,1426968683.0,766.69
Hottie's Hoodie,377.0,5,Tradable,Craftable,87,keys,51.0,1438657339.0,812.94
Hottie's Hoodie,377.0,5,Tradable,Craftable,88,keys,38.0,1440630724.0,-72.0
Hottie's Hoodie,377.0,5,Tradable,Craftable,89,keys,50.0,1434996054.0,962.2775
Hottie's Hoodie,377.0,5,Tradable,Craftable,9,keys,34.0,1443749892.0,32.11
Hottie's Hoodie,377.0,5,Tradable,Craftable,90,keys,53.0,1442382749.0,-56.0
Hottie's Hoodie,377.0,6,Tradable,Craftable,0,metal,1.66,1437927407.0,-0.17
Hottie's Hoodie,377.0,6,Tradable,Non-Craftable,0,metal,0.66,1450459962.0,-0.34
Hound Dog,145.0,3,Tradable,Craftable,0,metal,11.0,1453572200.0,0.5
Hound Dog,145.0,5,Tradable,Craftable,10,keys,40.0,1449199900.0,-38.0
Hound Dog,145.0,5,Tradable,Craftable,11,keys,18.0,1452896805.0,34.99
Hound Dog,145.0,5,Tradable,Craftable,12,usd,25.3,1337546377.0,0.0
Hound Dog,145.0,5,Tradable,Craftable,13,keys,105.0,1444011145.0,-40.1375
Hound Dog,145.0,5,Tradable,Craftable,14,keys,100.0,1453315419.0,262.425
Hound Dog,145.0,5,Tradable,Craftable,15,keys,18.0,1442685086.0,-16.055
Hound Dog,145.0,5,Tradable,Craftable,16,usd,82.27,1370845705.0,32.597
Hound Dog,145.0,5,Tradable,Craftable,17,keys,105.0,1447427778.0,-40.825
Hound Dog,145.0,5,Tradable,Craftable,18,keys,24.0,1408943603.0,-21.6610408163
Hound Dog,145.0,5,Tradable,Craftable,19,keys,25.0,1433191820.0,-95.0
Hound Dog,145.0,5,Tradable,Craftable,29,keys,19.0,1454309240.0,-18.495
Hound Dog,145.0,5,Tradable,Craftable,30,keys,12.0,1430651239.0,-169.364347826
Hound Dog,145.0,5,Tradable,Craftable,31,keys,12.0,1401749592.0,9.24846938776
Hound Dog,145.0,5,Tradable,Craftable,32,keys,10.0,1436783254.0,-15.77
Hound Dog,145.0,5,Tradable,Craftable,33,keys,14.0,1439932165.0,-56.0
Hound Dog,145.0,5,Tradable,Craftable,34,keys,14.0,1443644750.0,-16.055
Hound Dog,145.0,5,Tradable,Craftable,35,keys,13.0,1440595502.0,0.0
Hound Dog,145.0,5,Tradable,Craftable,36,keys,12.0,1440983566.0,-75.28
Hound Dog,145.0,5,Tradable,Craftable,37,keys,20.0,1450224057.0,-171.99
Hound Dog,145.0,5,Tradable,Craftable,38,keys,105.0,1449567702.0,19.11
Hound Dog,145.0,5,Tradable,Craftable,39,usd,79.2,1344571401.0,0.0
Hound Dog,145.0,5,Tradable,Craftable,40,usd,79.2,1342629771.0,0.0
Hound Dog,145.0,5,Tradable,Craftable,43,keys,37.0,1430397303.0,-144.0
Hound Dog,145.0,5,Tradable,Craftable,44,keys,50.0,1427147775.0,-297.543478261
Hound Dog,145.0,5,Tradable,Craftable,45,keys,130.0,1432693963.0,-7.41666666667
Hound Dog,145.0,5,Tradable,Craftable,46,keys,70.0,1433436975.0,-800.31
Hound Dog,145.0,5,Tradable,Craftable,56,keys,27.0,1442082318.0,-152.0
Hound Dog,145.0,5,Tradable,Craftable,57,keys,15.0,1449593267.0,9.555
Hound Dog,145.0,5,Tradable,Craftable,58,keys,16.0,1423527448.0,254.98125
Hound Dog,145.0,5,Tradable,Craftable,59,keys,16.0,1402192334.0,140.44875
Hound Dog,145.0,5,Tradable,Craftable,6,keys,12.0,1434062782.0,-152.44
Hound Dog,145.0,5,Tradable,Craftable,60,keys,16.0,1402526759.0,163.6349375
Hound Dog,145.0,5,Tradable,Craftable,61,keys,23.0,1440982327.0,8.0
Hound Dog,145.0,5,Tradable,Craftable,62,keys,23.0,1448989774.0,-19.0
Hound Dog,145.0,5,Tradable,Craftable,67,keys,29.0,1415508786.0,299.35925
Hound Dog,145.0,5,Tradable,Craftable,7,keys,20.0,1399821715.0,1.836375
